,0,1,2,3,4,5
0,16.33,7.93,20.55,34.14,15.86,5.19
1,4.11,16.31,35.59,35.77,6.81,1.41
2,1.14,3.47,45.97,42.08,7.03,0.31
3,0.82,0.98,35.91,42.52,17.18,2.59
4,0.0,0.0,12.87,43.95,38.88,4.29
5,0.0,0.0,9.39,43.42,39.05,8.13
