,0,1,2,3,4,5
0,0.8,1.5,10.1,9.5,2.0,0.4
1,0.3,18.3,79.2,65.6,10.6,0.6
2,1.5,63.6,859.5,708.8,88.4,4.4
3,0.7,21.6,578.2,1201.2,420.4,57.6
4,0.0,1.7,102.7,426.6,268.0,66.8
5,0.0,0.3,16.5,69.7,53.8,20.8
