,0,1,2,3,4,5
0,2.1,0.3,12.3,8.9,0.6,0.1
1,1.2,6.0,99.1,66.1,2.1,0.1
2,4.2,8.4,1046.5,634.0,32.9,0.2
3,1.7,3.0,642.9,1401.4,225.8,4.9
4,0.0,0.0,67.6,595.2,198.8,4.2
5,0.0,0.0,4.3,113.2,42.3,1.3
