,spe,sen,ppv,fsc,hm,acc
0,0.9998407326299024,0.9300411522633745,0.9658119658119658,0.9475890985324947,0.9636786938454467,0.9300411522633745
1,0.998955966345268,0.9450171821305843,0.9700176366843034,0.9573542210617929,0.9712382633765237,0.9450171821305843
2,0.9807563343732688,0.9738732475958752,0.962223112586572,0.9680131287248437,0.9773026718383097,0.9738732475958752
3,0.9715215901302262,0.9693819362196779,0.9637592673353685,0.9665624248255954,0.9704505837966897,0.9693819362196779
4,0.9934915413533835,0.9430584430584431,0.9671878701729448,0.9549707602339182,0.9676182837749147,0.9430584430584431
5,0.9991427346763824,0.9292364990689013,0.9727095516569202,0.9504761904761905,0.9629225212486868,0.9292364990689013
