,0,1,2,3,4,5
0,1.0,0.0,11.5,10.0,1.8,0.0
1,0.0,3.8,90.7,74.8,4.8,0.5
2,0.3,4.4,1064.9,646.0,9.7,0.9
3,0.0,2.1,529.0,1635.4,113.2,0.0
4,0.0,0.0,45.4,650.8,169.4,0.2
5,0.0,0.0,1.8,120.4,38.9,0.0
