,0,1,2,3,4,5
0,22.0,1.8,0.0,0.0,0.0,0.5
1,96.1,46.8,7.5,14.0,3.7,6.5
2,933.5,267.5,184.7,251.6,47.7,41.2
3,927.5,279.3,104.5,419.4,258.6,290.4
4,229.7,78.6,7.2,94.3,173.7,282.3
5,44.3,11.5,0.2,8.8,20.6,75.7
