,0,1,2,3,4,5
0,24.29,7.0,23.43,29.14,7.0,9.15
1,3.62,22.5,30.91,34.58,5.8,2.59
2,1.61,4.05,43.21,44.48,5.61,1.03
3,0.64,3.74,28.71,42.68,21.99,2.24
4,0.0,1.61,10.02,46.42,38.61,3.34
5,0.0,2.0,5.42,30.59,33.52,28.47
