,spe,sen,ppv,fsc,hm,acc
0,0.9988208081999184,0.041152263374485604,0.2777777777777778,0.07168458781362008,0.07904769476527523,0.041152263374485604
1,0.9475001078469437,0.03951890034364262,0.0536547433903577,0.04551451187335093,0.07587323451092808,0.03951890034364262
2,0.6559451621407858,0.4115977291159773,0.4757281553398059,0.4413454669689723,0.505807385113902,0.4115977291159773
3,0.380186213655668,0.558099749967101,0.45600516110533673,0.5019132904651071,0.4522754021874579,0.558099749967101
4,0.8038364096996018,0.23608223608223608,0.2952903785033228,0.26238767650834405,0.36497373677442485,0.23608223608223608
5,0.9500129836406128,0.050900062073246426,0.06628940986257073,0.057584269662921336,0.0966232182601028,0.050900062073246426
