,0,1,2,3,4,5
0,23.3,0.0,0.8,0.2,0.0,0.0
1,0.0,170.4,2.5,1.6,0.1,0.0
2,0.0,0.4,1716.6,8.9,0.3,0.0
3,0.0,0.1,20.7,2256.8,2.0,0.1
4,0.0,0.2,2.7,19.1,843.8,0.0
5,0.0,0.0,0.4,3.6,2.5,154.6
