,0,1,2,3,4,5
0,4.6,0.0,10.3,9.3,0.1,0.0
1,1.7,1.0,107.1,61.2,3.6,0.0
2,7.6,1.8,1015.2,691.2,9.1,1.3
3,0.0,0.4,512.6,1590.9,174.8,1.0
4,0.0,0.0,57.2,595.7,212.9,0.0
5,0.0,0.0,9.5,90.6,61.0,0.0
