,0,1,2,3,4,5
0,17.7,1.7,0.3,1.4,0.5,2.7
1,99.4,28.1,2.1,18.5,9.0,17.5
2,906.7,184.9,81.0,352.8,45.8,155.0
3,763.6,226.9,48.8,428.2,146.8,665.4
4,135.3,72.2,7.8,98.2,85.0,467.3
5,17.4,11.0,0.5,14.9,9.7,107.6
