,0,1,2,3,4,5
0,1.9,1.2,11.1,7.1,2.2,0.8
1,0.1,7.8,95.7,56.5,10.9,3.6
2,1.0,38.5,1025.2,556.7,83.6,21.2
3,0.0,23.6,794.4,1128.1,253.3,80.3
4,0.0,4.5,136.4,510.9,154.0,60.0
5,0.0,0.5,20.5,89.9,33.3,16.9
